2015,1,0,5100,"614,5"
2015,1,0,5104,"2,3"
2015,1,0,5106,1
2015,1,0,5110,1
2015,1,0,5100,"614,5"
2015,1,0,5104,"2,3"
2015,1,0,5106,1
2015,1,0,5110,1
